时间,参考温度,EDFA电流,EDFA温度,EDFA功率,'-2V5,3V3,1V2,1V8,sys_mon,APD1偏压,APD2偏压,APD温度,APD1设置,APD2设置
14:57:30,36.100000,377,1251,2129,2499,1602,1192,1887,2499,418,418,45.210000,2296,2391,
14:57:33,36.120000,377,1251,2125,2499,1604,1192,1884,2499,417,419,45.300000,2296,2391,
14:57:35,36.150000,377,1251,2130,2499,1602,1193,1886,2499,417,417,45.330000,2293,2388,
14:57:37,36.170000,377,1251,2129,2499,1600,1191,1889,2499,416,418,45.420000,2293,2388,
14:57:39,36.200000,377,1251,2125,2499,1604,1195,1886,2499,416,418,45.450000,2293,2388,
14:57:41,36.250000,377,1251,2122,2499,1603,1195,1888,2499,417,416,45.510000,2290,2385,
14:57:43,36.270000,377,1251,2115,2499,1604,1193,1885,2499,417,419,45.570000,2290,2385,
14:57:45,36.300000,377,1252,2113,2499,1604,1195,1886,2499,418,417,45.660000,2290,2385,
14:57:47,36.320000,377,1251,2125,2499,1604,1195,1888,2499,416,419,45.690000,2286,2382,
14:57:49,36.370000,377,1251,2098,2499,1602,1195,1883,2499,416,418,45.780000,2286,2382,
14:57:51,36.400000,377,1251,2114,2499,1602,1195,1882,2499,417,418,45.810000,2286,2382,
14:57:53,36.420000,377,1251,2097,2499,1602,1193,1886,2499,417,419,45.870000,2283,2378,
14:57:55,36.420000,377,1251,2095,2499,1605,1191,1885,2499,418,419,45.900000,2283,2378,
14:57:57,36.500000,377,1251,2091,2499,1603,1194,1885,2499,417,419,46.020000,2283,2378,
14:57:59,36.520000,377,1251,2096,2499,1600,1191,1884,2499,418,418,46.020000,2280,2375,
14:58:01,36.520000,377,1251,2090,2499,1604,1192,1886,2499,417,418,46.110000,2280,2375,
14:58:03,36.570000,377,1251,2097,2499,1602,1194,1889,2499,418,419,46.170000,2277,2372,
14:58:06,36.620000,377,1251,2073,2499,1602,1193,1885,2499,416,419,46.260000,2277,2372,
14:58:07,36.650000,377,1251,2069,2499,1607,1195,1888,2499,418,419,46.300000,2277,2372,
14:58:10,36.700000,377,1251,2059,2499,1605,1195,1884,2499,417,418,46.360000,2273,2368,
14:58:11,36.750000,377,1251,2061,2499,1604,1193,1888,2499,418,417,46.420000,2273,2368,
14:58:14,36.770000,377,1252,2066,2499,1602,1193,1884,2499,419,418,46.480000,2273,2368,
14:58:15,36.800000,377,1251,2066,2499,1606,1193,1886,2499,418,418,46.570000,2270,2365,
14:58:18,36.830000,377,1251,2053,2499,1605,1195,1884,2499,418,418,46.630000,2270,2365,
14:58:19,36.880000,377,1251,2060,2499,1604,1194,1884,2499,418,419,46.660000,2267,2362,
14:58:22,36.930000,377,1251,2055,2499,1604,1193,1884,2499,418,418,46.750000,2267,2362,
14:58:23,36.950000,377,1251,2048,2499,1601,1195,1884,2499,418,419,46.820000,2267,2362,
14:58:26,37.000000,377,1251,2047,2499,1605,1194,1888,2499,419,418,46.880000,2263,2359,
14:58:28,37.030000,377,1251,2041,2499,1607,1193,1884,2499,418,419,46.940000,2263,2359,
14:58:30,37.100000,377,1251,2042,2499,1602,1195,1885,2499,417,419,47.000000,2263,2359,
14:58:32,37.100000,377,1251,2040,2499,1603,1192,1883,2499,419,421,47.060000,2260,2355,
14:58:34,37.160000,377,1251,2036,2499,1602,1193,1885,2499,421,419,47.130000,2260,2355,
14:58:36,37.180000,377,1251,2029,2499,1602,1192,1887,2499,419,418,47.190000,2257,2352,
14:58:38,37.210000,377,1252,2030,2499,1607,1192,1887,2499,418,419,47.280000,2257,2352,
14:58:40,37.260000,377,1251,2040,2499,1607,1195,1889,2499,418,418,47.310000,2257,2352,
14:58:42,37.310000,377,1251,2016,2499,1604,1193,1884,2499,420,421,47.410000,2254,2349,
14:58:44,37.330000,377,1251,2022,2499,1602,1190,1885,2499,419,420,47.440000,2254,2349,
14:58:46,37.360000,377,1251,2025,2499,1603,1195,1884,2499,419,419,47.530000,2250,2345,
14:58:48,37.410000,377,1251,2009,2499,1605,1194,1887,2499,418,420,47.560000,2250,2345,
14:58:50,37.440000,377,1251,2012,2499,1603,1192,1882,2499,418,422,47.660000,2250,2345,
14:58:52,37.460000,377,1251,2013,2499,1601,1193,1887,2499,419,419,47.690000,2247,2342,
14:58:54,37.490000,377,1251,2006,2499,1603,1193,1883,2499,421,421,47.780000,2247,2342,
14:58:56,37.540000,377,1251,2016,2499,1604,1193,1886,2499,419,421,47.850000,2247,2342,
14:58:59,37.620000,377,1251,2018,2499,1600,1196,1884,2499,418,420,47.910000,2244,2339,
14:59:00,37.640000,377,1251,1990,2499,1604,1194,1884,2499,420,420,48.000000,2244,2339,
14:59:03,37.690000,377,1252,2007,2499,1605,1192,1884,2499,419,419,48.070000,2240,2336,
14:59:04,37.690000,377,1251,1994,2499,1605,1195,1887,2499,418,419,48.130000,2240,2336,
14:59:07,37.770000,377,1251,1988,2499,1606,1196,1885,2499,419,421,48.190000,2237,2332,
14:59:08,37.790000,377,1251,1980,2499,1602,1192,1885,2499,419,419,48.260000,2237,2332,
14:59:11,37.820000,377,1251,1992,2499,1602,1194,1886,2499,421,419,48.320000,2237,2332,
14:59:12,37.870000,377,1251,1974,2499,1603,1194,1884,2499,421,420,48.390000,2234,2329,
14:59:15,37.900000,377,1251,1978,2499,1605,1193,1884,2499,421,422,48.480000,2234,2329,
14:59:16,37.950000,377,1251,1971,2499,1604,1194,1886,2499,419,420,48.510000,2231,2326,
14:59:19,38.000000,377,1251,1972,2499,1600,1194,1885,2499,420,422,48.610000,2231,2326,
14:59:21,38.000000,377,1251,1973,2499,1602,1195,1884,2499,420,421,48.670000,2227,2322,
14:59:23,38.080000,377,1251,1964,2499,1604,1196,1885,2499,420,421,48.770000,2227,2322,
14:59:25,38.130000,377,1251,1979,2499,1602,1195,1889,2499,421,420,48.800000,2227,2322,
14:59:27,38.160000,377,1251,1959,2499,1600,1193,1883,2499,419,421,48.870000,2224,2319,
14:59:29,38.210000,377,1251,1954,2499,1602,1192,1885,2499,420,422,48.930000,2224,2319,
14:59:31,38.260000,377,1251,1951,2499,1605,1193,1889,2499,420,421,49.030000,2221,2316,
14:59:33,38.290000,377,1251,1949,2499,1604,1193,1885,2499,419,422,49.100000,2221,2316,
14:59:35,38.340000,377,1252,1937,2499,1604,1193,1887,2499,420,422,49.190000,2221,2316,
14:59:37,38.360000,377,1251,1936,2499,1603,1195,1884,2499,419,422,49.230000,2217,2313,
14:59:39,38.420000,377,1252,1940,2499,1600,1195,1888,2499,421,422,49.320000,2217,2313,
14:59:41,38.470000,377,1251,1936,2499,1604,1193,1887,2499,421,421,49.390000,2214,2309,
14:59:43,38.520000,377,1251,1934,2499,1602,1193,1885,2499,419,421,49.490000,2214,2309,
14:59:45,38.550000,377,1251,1936,2499,1600,1193,1887,2499,420,422,49.520000,2211,2306,
14:59:47,38.550000,377,1251,1924,2499,1599,1194,1887,2499,424,422,49.620000,2211,2306,
14:59:49,38.620000,377,1251,1928,2499,1602,1192,1885,2499,421,420,49.680000,2211,2306,
14:59:52,38.680000,377,1251,1920,2499,1605,1194,1887,2499,421,422,49.750000,2208,2303,
14:59:53,38.700000,377,1251,1912,2499,1602,1194,1886,2499,420,420,49.780000,2208,2303,
14:59:56,38.750000,377,1251,1917,2499,1600,1193,1884,2499,421,422,49.920000,2204,2299,
14:59:57,38.810000,377,1251,1919,2499,1602,1192,1883,2499,421,421,49.950000,2204,2299,
15:00:00,38.830000,377,1252,1914,2499,1602,1193,1884,2499,421,422,50.050000,2201,2296,
15:00:01,38.890000,377,1251,1913,2499,1604,1193,1887,2499,421,421,50.120000,2201,2296,
15:00:04,38.940000,377,1251,1908,2499,1603,1194,1883,2499,422,422,50.180000,2198,2293,
15:00:05,38.960000,377,1251,1899,2499,1601,1193,1882,2499,420,422,50.280000,2198,2293,
15:00:08,39.020000,377,1251,1890,2499,1603,1193,1885,2499,421,422,50.350000,2194,2290,
15:00:10,39.070000,377,1251,1888,2499,1601,1195,1884,2499,421,423,50.420000,2194,2290,
15:00:12,39.120000,377,1251,1894,2499,1602,1194,1884,2499,421,423,50.520000,2194,2290,
15:00:14,39.180000,377,1251,1883,2499,1602,1193,1885,2499,421,424,50.550000,2191,2286,
15:00:16,39.200000,377,1251,1879,2499,1604,1193,1885,2499,422,422,50.650000,2191,2286,
15:00:18,39.250000,377,1252,1887,2499,1602,1192,1884,2499,421,422,50.720000,2188,2283,
15:00:20,39.310000,377,1251,1876,2499,1602,1193,1884,2499,423,422,50.820000,2188,2283,
15:00:22,39.330000,377,1251,1873,2499,1604,1193,1887,2499,422,424,50.850000,2185,2280,
15:00:24,39.390000,377,1253,1870,2499,1604,1194,1887,2499,423,423,50.960000,2185,2280,
15:00:26,39.410000,377,1251,1881,2499,1599,1197,1883,2499,421,424,51.020000,2185,2280,
15:00:28,39.470000,377,1251,1859,2499,1602,1193,1888,2499,422,423,51.090000,2181,2277,
15:00:30,39.490000,377,1252,1865,2499,1601,1194,1884,2499,423,422,51.160000,2181,2277,
15:00:32,39.600000,377,1251,1853,2499,1601,1193,1883,2499,423,424,51.230000,2178,2273,
15:00:34,39.630000,377,1251,1848,2499,1600,1194,1886,2499,421,422,51.300000,2178,2273,
15:00:36,39.650000,377,1251,1851,2499,1604,1193,1885,2499,422,424,51.400000,2175,2270,
15:00:38,39.700000,377,1251,1849,2499,1606,1193,1887,2499,422,424,51.440000,2175,2270,
15:00:40,39.760000,377,1252,1846,2499,1604,1195,1886,2499,422,423,51.570000,2172,2267,
15:00:42,39.810000,377,1251,1841,2499,1605,1193,1884,2499,422,424,51.640000,2172,2267,
15:00:45,39.860000,377,1251,1849,2499,1599,1194,1884,2499,424,426,51.750000,2168,2263,
15:00:46,39.890000,377,1251,1837,2499,1601,1193,1885,2499,422,424,51.780000,2168,2263,
15:00:49,39.970000,377,1251,1838,2499,1606,1193,1888,2499,422,424,51.850000,2165,2260,
15:00:50,40.000000,377,1252,1830,2499,1601,1194,1885,2499,424,423,51.920000,2165,2260,
15:00:53,40.050000,377,1252,1833,2499,1604,1194,1885,2499,423,422,52.020000,2162,2257,
15:00:54,40.110000,377,1252,1828,2499,1602,1193,1885,2499,424,425,52.090000,2162,2257,
15:00:57,40.160000,377,1252,1833,2499,1600,1194,1887,2499,422,424,52.160000,2158,2254,
15:00:58,40.190000,377,1252,1822,2499,1602,1194,1890,2499,422,425,52.270000,2158,2254,
15:01:01,40.240000,377,1252,1830,2499,1602,1194,1884,2499,422,424,52.340000,2155,2250,
15:01:03,40.290000,377,1252,1818,2499,1605,1194,1884,2499,422,425,52.410000,2155,2250,
15:01:05,40.350000,377,1251,1815,2499,1600,1193,1888,2499,423,426,52.520000,2155,2250,
15:01:07,40.400000,377,1252,1813,2499,1602,1193,1889,2499,423,427,52.590000,2152,2247,
15:01:09,40.460000,377,1252,1813,2499,1601,1193,1884,2499,424,424,52.660000,2152,2247,
15:01:11,40.480000,377,1252,1812,2499,1600,1194,1886,2499,425,425,52.730000,2149,2244,
15:01:13,40.540000,377,1251,1801,2499,1600,1193,1886,2499,423,427,52.840000,2149,2244,
15:01:15,40.590000,377,1251,1802,2499,1603,1194,1887,2499,425,424,52.870000,2145,2240,
15:01:17,40.640000,377,1251,1797,2499,1604,1195,1885,2499,426,426,52.980000,2145,2240,
15:01:19,40.700000,377,1251,1802,2499,1602,1194,1882,2499,424,426,53.010000,2142,2237,
15:01:21,40.750000,377,1251,1784,2499,1605,1193,1887,2499,424,423,53.120000,2142,2237,
15:01:23,40.810000,377,1252,1790,2499,1602,1194,1887,2499,424,426,53.190000,2139,2234,
15:01:25,40.860000,377,1251,1782,2499,1599,1194,1884,2499,424,426,53.300000,2139,2234,
15:01:27,40.890000,377,1251,1777,2499,1601,1194,1883,2499,424,425,53.340000,2135,2231,
15:01:29,40.940000,377,1251,1775,2499,1602,1195,1886,2499,423,425,53.450000,2135,2231,
15:01:31,41.000000,377,1251,1777,2499,1599,1195,1884,2499,424,426,53.520000,2132,2227,
15:01:33,41.030000,377,1252,1784,2499,1604,1193,1885,2499,425,427,53.630000,2132,2227,
15:01:35,41.080000,377,1252,1774,2499,1603,1194,1886,2499,424,427,53.660000,2129,2224,
15:01:38,41.140000,378,1253,1769,2499,1602,1195,1884,2499,425,426,53.740000,2129,2224,
15:01:39,41.160000,377,1251,1772,2499,1603,1195,1885,2499,424,425,53.850000,2129,2224,
15:01:42,41.240000,377,1251,1777,2499,1600,1193,1887,2499,425,426,53.920000,2126,2221,
15:01:43,41.330000,377,1251,1761,2499,1602,1193,1886,2499,424,426,53.960000,2126,2221,
15:01:46,41.330000,377,1251,1777,2499,1603,1193,1886,2499,426,426,54.070000,2122,2217,
15:01:47,41.380000,377,1251,1752,2499,1601,1192,1885,2499,424,426,54.100000,2122,2217,
15:01:50,41.460000,377,1251,1754,2499,1599,1192,1885,2499,426,426,54.210000,2119,2214,
15:01:51,41.490000,377,1251,1747,2499,1604,1193,1884,2499,424,427,54.250000,2119,2214,
15:01:54,41.550000,377,1251,1751,2499,1604,1193,1885,2499,424,427,54.360000,2119,2214,
15:01:56,41.600000,377,1251,1740,2499,1600,1193,1883,2499,426,427,54.400000,2116,2211,
15:01:58,41.660000,377,1251,1742,2499,1601,1193,1887,2499,426,427,54.470000,2116,2211,
15:02:00,41.710000,377,1251,1740,2499,1603,1194,1892,2499,424,427,54.580000,2112,2208,
15:02:02,41.770000,376,1251,1747,2499,1602,1194,1887,2499,424,426,54.620000,2112,2208,
15:02:04,41.800000,377,1251,1740,2499,1603,1194,1889,2499,424,426,54.730000,2109,2204,
15:02:06,41.850000,377,1252,1736,2499,1604,1193,1884,2499,426,427,54.810000,2109,2204,
15:02:08,41.910000,377,1251,1735,2499,1600,1195,1886,2499,426,425,54.880000,2106,2201,
15:02:10,41.930000,377,1252,1729,2499,1601,1193,1885,2499,425,427,54.960000,2106,2201,
15:02:12,41.990000,377,1252,1726,2499,1601,1192,1889,2499,426,427,55.030000,2106,2201,
15:02:14,42.050000,377,1252,1722,2499,1600,1193,1884,2499,427,427,55.110000,2103,2198,
15:02:16,42.100000,377,1251,1724,2499,1605,1194,1886,2499,426,426,55.180000,2103,2198,
15:02:18,42.160000,377,1251,1724,2499,1602,1194,1887,2499,427,428,55.260000,2099,2194,
15:02:20,42.210000,377,1251,1719,2499,1599,1193,1887,2499,426,427,55.300000,2099,2194,
15:02:22,42.240000,377,1252,1734,2499,1604,1193,1888,2499,426,429,55.370000,2096,2191,
15:02:24,42.300000,377,1251,1708,2499,1604,1193,1885,2499,426,429,55.450000,2096,2191,
15:02:26,42.350000,377,1251,1719,2499,1604,1195,1882,2499,426,426,55.530000,2093,2188,
15:02:28,42.410000,377,1251,1705,2499,1599,1194,1886,2499,426,426,55.600000,2093,2188,
15:02:31,42.440000,377,1251,1715,2499,1602,1193,1884,2499,424,427,55.720000,2093,2188,
15:02:32,42.490000,377,1251,1703,2499,1600,1193,1887,2499,424,428,55.760000,2089,2185,
15:02:35,42.550000,377,1252,1715,2499,1600,1193,1884,2499,426,428,55.830000,2086,2181,
15:02:36,42.580000,377,1252,1718,2499,1599,1194,1884,2499,427,427,55.910000,2086,2181,
15:02:39,42.660000,377,1251,1699,2499,1600,1193,1885,2499,428,427,55.990000,2086,2181,
15:02:40,42.690000,377,1252,1702,2499,1600,1193,1884,2499,430,428,56.060000,2083,2178,
15:02:43,42.750000,377,1251,1702,2499,1603,1193,1886,2499,427,427,56.140000,2083,2178,
15:02:44,42.780000,377,1251,1704,2499,1604,1193,1885,2499,427,429,56.220000,2080,2175,
15:02:47,42.860000,377,1251,1695,2499,1601,1192,1890,2499,428,430,56.300000,2080,2175,
15:02:49,42.890000,377,1251,1700,2499,1600,1194,1885,2499,428,428,56.340000,2076,2172,
15:02:51,42.970000,377,1251,1686,2499,1602,1194,1885,2499,426,430,56.450000,2076,2172,
15:02:53,42.970000,377,1252,1687,2499,1600,1193,1889,2499,427,428,56.490000,2076,2172,
15:02:55,43.030000,377,1251,1681,2499,1599,1194,1883,2499,427,428,56.570000,2073,2168,
15:02:57,43.090000,377,1251,1694,2499,1604,1193,1888,2499,426,430,56.650000,2073,2168,
15:02:59,43.140000,377,1251,1683,2499,1602,1194,1884,2499,427,428,56.690000,2070,2165,
15:03:01,43.170000,377,1251,1680,2499,1599,1195,1884,2499,427,428,56.770000,2070,2165,
15:03:03,43.230000,377,1252,1672,2499,1604,1193,1887,2499,427,428,56.850000,2070,2165,
15:03:05,43.290000,377,1252,1672,2499,1601,1194,1884,2499,427,430,56.890000,2067,2162,
15:03:07,43.340000,377,1251,1674,2499,1600,1193,1883,2499,429,430,57.000000,2067,2162,
15:03:09,43.370000,377,1252,1674,2499,1603,1194,1882,2499,428,431,57.040000,2063,2158,
15:03:11,43.430000,377,1252,1669,2499,1604,1195,1884,2499,427,429,57.120000,2063,2158,
15:03:13,43.490000,377,1251,1671,2499,1604,1193,1884,2499,428,429,57.200000,2060,2155,
15:03:15,43.520000,377,1251,1680,2499,1599,1194,1887,2499,426,428,57.240000,2060,2155,
15:03:17,43.570000,377,1251,1677,2499,1599,1193,1886,2499,427,427,57.320000,2060,2155,
15:03:19,43.660000,377,1251,1667,2499,1601,1192,1886,2499,429,428,57.400000,2057,2152,
15:03:21,43.660000,377,1252,1679,2499,1602,1193,1887,2499,428,430,57.440000,2057,2152,
15:03:24,43.750000,377,1251,1667,2499,1601,1193,1882,2499,427,430,57.560000,2053,2149,
15:03:25,43.780000,377,1251,1672,2499,1604,1194,1885,2499,429,429,57.600000,2053,2149,
15:03:28,43.800000,377,1252,1663,2499,1604,1195,1886,2499,427,429,57.680000,2053,2149,
15:03:29,43.860000,377,1252,1660,2499,1600,1193,1882,2499,430,431,57.730000,2050,2145,
15:03:32,43.920000,377,1252,1667,2499,1603,1193,1887,2499,429,429,57.810000,2050,2145,
15:03:33,43.950000,377,1251,1658,2499,1599,1193,1885,2499,427,430,57.890000,2047,2142,
15:03:36,44.040000,377,1252,1652,2499,1600,1195,1892,2499,429,430,57.970000,2047,2142,
15:03:37,44.090000,377,1251,1650,2499,1599,1193,1886,2499,429,430,58.010000,2047,2142,
15:03:40,44.120000,377,1251,1658,2499,1602,1193,1885,2499,429,430,58.090000,2044,2139,
15:03:42,44.150000,377,1251,1666,2499,1602,1195,1888,2499,428,430,58.130000,2044,2139,
15:03:44,44.210000,377,1251,1651,2499,1601,1193,1887,2499,429,432,58.210000,2040,2135,
15:03:46,44.270000,377,1251,1648,2499,1599,1193,1884,2499,429,431,58.250000,2040,2135,
15:03:48,44.300000,377,1251,1653,2499,1599,1193,1887,2499,429,429,58.340000,2037,2132,
15:03:50,44.360000,377,1251,1655,2499,1601,1193,1886,2499,430,431,58.420000,2037,2132,
15:03:52,44.410000,377,1251,1644,2499,1604,1194,1884,2499,428,432,58.500000,2037,2132,
15:03:54,44.470000,377,1251,1649,2499,1603,1195,1884,2499,429,430,58.540000,2034,2129,
15:03:56,44.500000,377,1251,1643,2499,1598,1195,1886,2499,428,431,58.580000,2034,2129,
15:03:58,44.530000,376,1251,1643,2499,1599,1193,1885,2499,430,431,58.670000,2030,2126,
15:04:00,44.560000,377,1251,1644,2499,1599,1193,1885,2499,429,430,58.710000,2030,2126,
15:04:02,44.650000,377,1251,1651,2499,1597,1193,1885,2499,431,431,58.790000,2030,2126,
15:04:04,44.710000,377,1252,1647,2499,1599,1193,1886,2499,428,430,58.880000,2027,2122,
15:04:06,44.740000,377,1251,1640,2499,1602,1195,1887,2499,431,432,58.920000,2027,2122,
15:04:08,44.800000,377,1251,1640,2499,1602,1192,1884,2499,429,433,59.000000,2027,2122,
15:04:10,44.830000,377,1251,1643,2499,1603,1195,1884,2499,429,433,59.000000,2024,2119,
15:04:12,44.880000,377,1251,1634,2499,1602,1193,1886,2499,431,432,59.130000,2024,2119,
15:04:14,44.910000,377,1252,1636,2499,1597,1192,1884,2499,430,431,59.130000,2021,2116,
15:04:17,44.940000,376,1251,1636,2499,1599,1194,1887,2499,432,430,59.250000,2021,2116,
15:04:18,45.030000,377,1251,1642,2499,1604,1194,1885,2499,429,430,59.290000,2021,2116,
15:04:21,45.090000,377,1251,1633,2499,1600,1193,1886,2499,431,432,59.340000,2017,2112,
15:04:22,45.120000,377,1251,1633,2499,1601,1193,1883,2499,430,431,59.420000,2017,2112,
15:04:25,45.150000,377,1251,1633,2499,1600,1194,1884,2499,430,432,59.460000,2017,2112,
15:04:26,45.240000,377,1251,1635,2499,1600,1193,1889,2499,431,431,59.550000,2014,2109,
15:04:29,45.270000,377,1251,1634,2499,1599,1193,1889,2499,430,430,59.590000,2014,2109,
15:04:30,45.300000,377,1251,1634,2499,1601,1193,1888,2499,430,433,59.630000,2014,2109,
15:04:33,45.360000,377,1251,1635,2499,1601,1193,1889,2499,430,433,59.760000,2011,2106,
15:04:35,45.390000,377,1251,1643,2499,1601,1195,1889,2499,430,432,59.800000,2011,2106,
15:04:37,45.450000,377,1251,1629,2499,1599,1195,1887,2499,429,433,59.850000,2007,2103,
15:04:39,45.480000,377,1251,1633,2499,1598,1193,1889,2499,430,430,59.890000,2007,2103,
15:04:41,45.540000,377,1251,1629,2499,1603,1195,1886,2499,430,434,59.980000,2007,2103,
15:04:43,45.600000,377,1251,1635,2499,1599,1195,1887,2499,429,432,60.020000,2004,2099,
15:04:45,45.630000,377,1251,1641,2499,1599,1194,1886,2499,430,432,60.110000,2004,2099,
15:04:47,45.660000,377,1252,1629,2499,1602,1195,1890,2499,430,431,60.150000,2004,2099,
15:04:49,45.750000,377,1251,1624,2499,1602,1193,1884,2499,431,432,60.240000,2001,2096,
15:04:51,45.780000,377,1251,1629,2499,1603,1193,1885,2499,430,432,60.280000,2001,2096,
15:04:53,45.840000,377,1251,1628,2499,1599,1193,1883,2499,432,432,60.370000,2001,2096,
15:04:55,45.870000,377,1251,1633,2499,1602,1195,1890,2499,431,432,60.410000,1998,2093,
15:04:57,45.930000,377,1251,1647,2499,1598,1193,1884,2499,430,431,60.450000,1998,2093,
15:04:59,45.960000,377,1251,1626,2499,1601,1195,1886,2499,430,431,60.540000,1994,2089,
15:05:01,46.020000,377,1251,1629,2499,1600,1192,1883,2499,430,432,60.580000,1994,2089,
15:05:03,46.050000,377,1251,1626,2499,1599,1193,1885,2499,430,433,60.630000,1994,2089,
15:05:05,46.110000,377,1251,1625,2499,1599,1195,1882,2499,432,431,60.710000,1991,2086,
15:05:07,46.170000,377,1251,1626,2499,1602,1193,1890,2499,432,433,60.760000,1991,2086,
15:05:10,46.200000,377,1251,1631,2499,1596,1193,1884,2499,431,431,60.800000,1991,2086,
15:05:11,46.230000,377,1251,1641,2499,1599,1195,1889,2499,432,433,60.850000,1988,2083,
15:05:14,46.300000,377,1251,1633,2499,1600,1195,1887,2499,433,433,60.930000,1988,2083,
15:05:15,46.330000,377,1251,1631,2499,1599,1194,1886,2499,432,432,60.980000,1988,2083,
15:05:18,46.390000,377,1252,1627,2499,1600,1193,1887,2499,432,433,61.020000,1985,2080,
15:05:19,46.450000,377,1251,1627,2499,1599,1194,1886,2499,431,433,61.110000,1985,2080,
15:05:22,46.510000,377,1252,1627,2499,1604,1195,1884,2499,430,433,61.160000,1985,2080,
15:05:23,46.540000,377,1251,1630,2499,1599,1194,1888,2499,432,433,61.200000,1981,2076,
15:05:26,46.570000,377,1251,1638,2499,1602,1195,1885,2499,431,433,61.290000,1981,2076,
15:05:28,46.600000,377,1252,1624,2499,1597,1195,1888,2499,431,435,61.290000,1978,2073,
15:05:30,46.660000,377,1251,1625,2499,1596,1195,1885,2499,432,435,61.380000,1978,2073,
15:05:32,46.720000,377,1251,1628,2499,1600,1193,1887,2499,432,434,61.470000,1978,2073,
15:05:34,46.750000,377,1251,1629,2499,1602,1195,1887,2499,432,433,61.510000,1978,2073,
15:05:36,46.790000,377,1252,1636,2499,1598,1193,1885,2499,431,432,61.560000,1975,2070,
15:05:38,46.850000,377,1251,1636,2499,1600,1195,1883,2499,432,433,61.600000,1975,2070,
15:05:40,46.880000,377,1251,1638,2499,1599,1195,1887,2499,432,434,61.690000,1975,2070,
15:05:42,46.940000,377,1251,1635,2499,1600,1193,1885,2499,431,435,61.740000,1971,2067,
